t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,eyes,recording,filename,band
54.14,0.1285995780446066,6.2055704253594985,0.0027744640150855955,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
55.644,0.13937640358869163,5.304320087866055,0.0025379117610093613,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
57.148,0.14259955085297832,6.271894722704858,0.002686105919115359,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
58.652,0.11644005356627796,7.906970320927317,0.003534436648122379,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
60.156,0.14692848459658578,5.642969864121618,0.004756244968361231,True,True,False,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
61.66,0.20060282798905654,3.4988382283642068,0.0013234424348866562,True,False,False,0.3333333333333333,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
63.164,0.1932894708283603,3.12679081337188,0.0011331289576544388,True,False,False,0.3333333333333333,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
64.668,0.19900641401176195,2.8909666975655917,0.0008433429810859329,True,False,False,0.3333333333333333,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
66.172,0.20579411274890438,4.359257187247391,0.0027947097728298668,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
67.676,0.18373003329229387,6.622737552001379,0.0039043157288082327,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
69.18,0.1778190424091934,5.315700962772869,0.003068468259563415,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
70.684,0.18669831741442877,5.023942579408624,0.004770795531641143,True,True,False,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
72.188,0.1986018247618958,3.961293294322816,0.004336855853768657,True,False,False,0.3333333333333333,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
73.692,0.21031071926392647,3.6006518570346473,0.0023444425774738244,True,False,True,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
75.196,0.20249202557415527,3.498252265784558,0.0019326731319997362,True,False,True,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
76.7,0.21559591456405466,3.813658457528819,0.002192950681372471,True,False,True,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
78.204,0.2160943481982837,4.402842429119406,0.003597201941144377,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
79.708,0.20596192056197893,4.365768876797872,0.003085827438024739,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
81.212,0.21401183136315854,3.5158780532555913,0.0015423634177463,True,False,False,0.3333333333333333,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
82.716,0.2045516856579577,5.104129100616102,0.002560524055009684,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
84.22,0.18667908340492165,5.189417510115658,0.0029048251225796532,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
85.724,0.19002555569098695,3.642207798072435,0.0030087037382653782,True,False,True,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
87.228,0.16738695003319776,4.738787598252209,0.005314754486498763,True,True,False,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
88.732,0.13439168769435814,6.445096322262493,0.0037472622286398942,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
90.236,0.1350904400660546,5.636462302468739,0.002698342714557219,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
91.74,0.13746623071678338,4.2105313885593425,0.0020008610400812023,True,False,True,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
93.244,0.132996382861432,4.723861938336149,0.00159290055126101,True,True,False,0.6666666666666666,0,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
94.748,0.12515084864185028,6.163759645737163,0.0019294819916015455,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
96.252,0.11883304031655735,7.4376874321422495,0.0019465188555264253,True,True,True,1.0,1,FarnesKetamine,249,awake,closed,3,249_20161208_0003EyesClosed_afterICA.set,alpha
