dataset,subject,condition,band,filename,run,source,metric,first,second,eyes,recording
DS005620,1016,sed2,gamma,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.33333333333333326,0.21052631578947367,,
DS005620,1016,sed2,gamma,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.06956209101422389,0.07267069871396252,,
DS005620,1016,sed2,gamma,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,16.517261841973237,17.526579693551657,,
DS005620,1016,sed2,gamma,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0014685079310269842,0.0015619047649962949,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.3448275862068966,0.3448275862068966,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.07702126689390101,0.0763216953889069,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,13.214004650782805,13.434422012262376,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0017060840126463792,0.0016850300703092139,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.4252873563218391,0.3218390804597701,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.07445208949062215,0.07422450766747941,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,14.32509244360051,13.88335566334975,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.001664284360049324,0.001610786497522469,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.40229885057471254,0.28735632183908044,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.07383816649477817,0.07212293756019357,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,14.452624847677193,14.278389805728374,,
DS005620,1016,sed,gamma,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0016835266860188935,0.0016100615614005347,,
DS005620,1017,awake,gamma,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.7931034482758622,0.8620689655172413,,
DS005620,1017,awake,gamma,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.08200200984734067,0.08292768605001467,,
DS005620,1017,awake,gamma,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,14.451919116256432,14.309095774980094,,
DS005620,1017,awake,gamma,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.001951672690210038,0.0019340972263465965,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.5263157894736841,0.5964912280701754,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.09782554569551567,0.0855260748667366,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,11.362159480160843,12.564319088349693,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0025346685783582687,0.002230658900347037,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.6315789473684209,0.47368421052631576,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09079921546424671,0.09703582566132256,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,11.349879073952343,11.328621838563103,,
DS005620,1017,sed2,gamma,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0021708331145678947,0.002433525564072185,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.5517241379310345,0.4942528735632184,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.08939607976001708,0.09628478258332861,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,12.210591570046288,12.138925861782177,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0027623209092976792,0.0027368170503825587,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.5172413793103449,0.5517241379310345,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09110532899016546,0.09272722616606675,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,11.570221539954018,11.378003965606814,,
DS005620,1017,sed,gamma,sub-1017_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.002414098959300134,0.0022759408845466453,,
DS005620,1022,awake,gamma,sub-1022_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8735632183908045,0.7816091954022989,,
DS005620,1022,awake,gamma,sub-1022_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.09499586165057901,0.09253766402654304,,
DS005620,1022,awake,gamma,sub-1022_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,14.17679524949309,14.94083130308498,,
DS005620,1022,awake,gamma,sub-1022_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.0023353454183267725,0.002259168653484686,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.47368421052631576,0.5263157894736842,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.09584046781508915,0.09224201479642384,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,12.847783881446423,12.714940211091132,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0026724914891694054,0.002767518850901611,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.631578947368421,0.5263157894736842,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09235312432353396,0.0937277357671597,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,13.350520765453457,12.545813797358893,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0026414902398536845,0.0026582392875796686,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.5789473684210525,0.543859649122807,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.09520124519528224,0.08817550724876823,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,12.778603669352655,12.408023725349182,,
DS005620,1022,sed2,gamma,sub-1022_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0026638803181968053,0.0023177693462043156,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.5977011494252873,0.5862068965517241,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.08861226832515207,0.08670319924978237,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,12.626634407808526,12.907742444113639,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0022482261805320965,0.002172862727639617,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.48275862068965514,0.5287356321839081,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.08431145749640152,0.09103554266304355,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,12.814172807785832,13.009407717493584,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.002165094378554617,0.0024658347619288343,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.6091954022988505,0.3563218390804597,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.08975796685457851,0.08648524901652807,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,13.176735262895109,12.332095125843642,,
DS005620,1022,sed,gamma,sub-1022_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0023957534382076716,0.002041166359378231,,
DS005620,1024,awake,gamma,sub-1024_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8505747126436781,0.8045977011494254,,
DS005620,1024,awake,gamma,sub-1024_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.08431183670945325,0.0866818687628745,,
DS005620,1024,awake,gamma,sub-1024_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,13.380219228117168,13.73324567253796,,
DS005620,1024,awake,gamma,sub-1024_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.0019472119192615587,0.0020372092212172926,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.7543859649122806,0.6491228070175437,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.08884266848080179,0.09930059106312916,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,12.463952858183783,12.74548003867634,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0023072161818011843,0.0025147096845997423,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.7192982456140351,0.7017543859649122,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09134572572048212,0.08912610694612173,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,12.33624500817662,11.694536250491472,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0022586397403052683,0.002193415439539447,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.6666666666666666,0.6140350877192983,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.08436354440275555,0.08386925321278949,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,12.421058217054275,11.283194354208984,,
DS005620,1024,sed2,gamma,sub-1024_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.002215434770824158,0.0020544160045975,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.5977011494252873,0.6666666666666666,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.09264737194205026,0.08634086378023427,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,11.203115508252598,11.270199511868395,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0022591735286637176,0.0021144956951010966,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.5287356321839081,0.5517241379310345,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.08322838509032131,0.08392273498482794,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,11.679285476539922,11.204875195644318,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0019957283250424825,0.0019086990133815858,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.6091954022988507,0.5747126436781609,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.08759407498767695,0.08756157053386375,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,11.255415632292106,11.218224145530188,,
DS005620,1024,sed,gamma,sub-1024_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0021597763737908585,0.002005957010362555,,
DS005620,1033,awake,gamma,sub-1033_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.839080459770115,0.8160919540229884,,
DS005620,1033,awake,gamma,sub-1033_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.25378944728285363,0.26635287782706013,,
DS005620,1033,awake,gamma,sub-1033_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,16.01444050530109,14.451704522396529,,
DS005620,1033,awake,gamma,sub-1033_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.013081020951048909,0.014664149112138026,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.2982456140350877,0.2807017543859649,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.0728919588889361,0.07258810244452626,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,15.99298527263862,16.25757860492577,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0014851174712298843,0.001485637369875858,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.31578947368421045,0.2982456140350877,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.07518083170655687,0.07086737989953243,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,15.44319399800269,16.23752884101709,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.001465164524011221,0.0013353079909025002,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.2807017543859649,0.22807017543859648,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.07118960311005522,0.07921597933383503,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,16.834711724929992,17.10455083696419,,
DS005620,1033,sed2,gamma,sub-1033_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0015703689996523001,0.0023074378178888576,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.3218390804597701,0.5172413793103449,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.07382325427364582,0.13934897012593195,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,16.13900657563731,15.521910677460031,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0015377154563303483,0.006765808779047901,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.3448275862068966,0.264367816091954,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.07878125595482058,0.10394943073228409,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,16.142737021460874,16.36112489851009,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.002399266850421262,0.0033400527329539445,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.2528735632183907,0.2528735632183907,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.07328360614404354,0.07316355229915485,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,16.678371773045807,16.61363545639405,,
DS005620,1033,sed,gamma,sub-1033_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.001734574591308248,0.0014477479523362312,,
DS005620,1036,awake,gamma,sub-1036_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8275862068965517,0.8275862068965517,,
DS005620,1036,awake,gamma,sub-1036_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.11189466165685105,0.10180347554648358,,
DS005620,1036,awake,gamma,sub-1036_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,18.260816806900753,17.26097445866941,,
DS005620,1036,awake,gamma,sub-1036_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.002919911540612697,0.0025207379425775615,,
DS005620,1036,sed2,gamma,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.5789473684210527,0.45614035087719296,,
DS005620,1036,sed2,gamma,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.12398925427187105,0.09851870371637274,,
DS005620,1036,sed2,gamma,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,17.35995173882711,14.736338702328021,,
DS005620,1036,sed2,gamma,sub-1036_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.010663044694459512,0.004655091006427148,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.21839080459770108,0.22988505747126434,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.0862670243763478,0.0862319754669036,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,13.712546120375576,13.628922246799283,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0021819762743225724,0.0022036786460913,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.041666666666666664,0.29166666666666663,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.0828985374132854,0.08640456573894736,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,14.589425993471234,14.649388701282447,,
DS005620,1036,sed,gamma,sub-1036_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.001693661522724325,0.002329171316329725,,
DS005620,1037,awake,gamma,sub-1037_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8505747126436783,0.8045977011494254,,
DS005620,1037,awake,gamma,sub-1037_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.09032425389248906,0.09190903025860862,,
DS005620,1037,awake,gamma,sub-1037_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,14.508762502963751,14.55813852426729,,
DS005620,1037,awake,gamma,sub-1037_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.0026382339241240033,0.0027890764959824753,,
DS005620,1045,awake,gamma,sub-1045_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8620689655172413,0.7931034482758621,,
DS005620,1045,awake,gamma,sub-1045_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.13224801173636172,0.13523241041551148,,
DS005620,1045,awake,gamma,sub-1045_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,14.677217021813547,15.316453985379907,,
DS005620,1045,awake,gamma,sub-1045_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.004462520140115858,0.004699416667619693,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.6491228070175439,0.5087719298245614,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.14607473437381996,0.14386856284253127,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,14.42152074085197,15.284748429044475,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.006480896059855558,0.005669982724188853,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.24561403508771926,0.28070175438596495,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09547175246129253,0.09671481177098074,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,15.397317875833489,15.477578981878525,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.002441315718997432,0.002589699608299984,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.1754385964912281,0.22807017543859648,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.07669323514664823,0.07789231257398135,,
DS005620,1045,sed2,gamma,sub-1045_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,14.154661346082335,15.513635970095393,,
